user_id,playlist_id,playlist_name,list_tracks
491746104,1263846598,DRACO,"[57888792, 1052735746, 349896835, 324699853, 198925258, 686761879, 97278798, 321009424, 247474245, 300351034, 271738805, 343411715, 195728711, 338365486, 736916911, 321182683, 337499852, 796880368, 327740634, 283341703, 486442995, 339092389, 218708025, 268982847, 484665492, 464691258, 783882859, 432432522, 880921771, 519870069, 426621054, 271297481, 547071342, 76156010, 496811250, 341973166, 294186642, 320733896, 249244031, 293976809, 198696507, 894339979, 594475452, 474118371, 162613715, 275872836, 298251814, 617916108, 786918034, 891034939, 612935127, 274798848, 191116905, 226853491, 158974652, 138076427, 320450704, 138636484, 422118627, 106372899, 408812067, 297373111, 874660639, 284874671, 1008973840, 376319084, 974502352, 559606776, 585704274, 1088761057, 1218026074, 274844455, 294111946, 883766101, 1087505449, 1025729134]"
389288148,1519718893,car bangers,"[751075609, 338445895, 199199042, 748944463, 260217789, 268721403, 123406633, 220687298, 230346971, 193781466, 1252574479, 773107360, 567909060, 215770371, 323674116, 1193027425, 1170109618, 1275326617, 810719755, 1034551309, 1220280643, 1105941826, 547261380, 689614366, 1270363798, 1249008997, 1342288948, 81115335, 255894393, 100739539, 229754584, 749331520, 1354581514, 1312452856, 701572546, 557444961, 1070632927, 190628327, 1210241806, 171424114, 890801863, 15964713, 218188650, 153330529, 656255261, 196313294, 244865697, 219115829, 479631741, 158646349, 1348871152]"
389288148,1518350818,nam&bellas drives,"[323674116, 1177655302, 1121830531, 1249008997, 1317579064, 930963691, 701572546, 112743632, 656255261, 123406633]"
788476084,1186614250,hip hop songs,"[614153445, 544102818, 731787667, 580060941, 213950659, 301161123, 318727281, 287309000, 922945159, 554471238, 276648788, 957446587, 149740945, 968228002, 968202346, 583436769, 631719834, 79037494, 202631934, 524436852, 227404021, 260370107, 620744850, 40102480, 154852555, 67828824, 599008977, 543819201, 343826335, 479234277, 565689237, 411670497, 610310016, 685821910, 510969693, 642810126, 58831841, 267620611, 192032277, 107310727, 466865100, 211083128, 32548575]"
788476084,1132609222,my music,"[397373313, 649690937, 809897941, 294691551, 711816559, 691205809, 384075449, 854512222, 342872356, 144189921, 285293921, 611533452, 477607563, 853806130, 783257977, 115897977, 525504765, 318664827, 24639409, 258131331, 868591030, 10305338, 90339399, 656371052, 858899692, 283095278, 866818171, 233761949, 304450587, 103526428, 745870030, 293730230, 293730259, 676927860, 102914058, 271224938, 572735187, 608142720, 744707752, 282789605, 835850782, 912864343, 928355599, 301336054, 519313227, 214640134, 756828229, 671069222, 396412383, 547659150, 642673725, 808284595, 731787667, 817537834, 574858791, 59967102, 110901278, 914244814, 192032277]"
788476084,1004036257,leveena,"[405101577, 363934889, 255902452, 61012178, 10791358, 640013394, 531373941, 377590190, 408757554, 478778385, 101557611, 13809137, 356213492, 48381735, 599008977, 599009091, 332239193, 30694177, 477607563, 632659404, 597146499, 563693139, 318152320, 576854016, 132508018, 51187884, 412433910, 67441016, 326292608, 21559778, 246177892, 15936417, 195559633, 410443248, 317705231, 256066614, 75094051, 321508400, 410321829, 193270665, 341476729, 344510106, 237796837, 146854387, 117449317, 240145629, 167766254, 155108519, 87607914, 84154144, 411100767, 271241463, 21792829, 49032134, 135521307, 550632111, 254266904, 193781466, 312307206, 32892605, 499902957, 128350315, 71420285, 321796884, 744203521, 287509801, 91308113, 142398962, 233719633, 292435140, 37919129, 328245700, 996620152, 253876224, 506128203]"
466258806,1400152963,when i miss you,"[1196200657, 1197738520, 578081685, 911076952, 1127443795, 1152855082, 382905785, 319581872, 651623474, 1049260303, 620761173, 1118019868, 27631202, 1005546349, 1028926159]"
466258806,1399680607,gains,"[836460724, 1153928692, 522791895, 935029318, 890745985, 253876746, 191693048, 213950877, 1175290216, 661628567, 1057728421, 285763732, 224325507, 224914368, 1191920374, 760419946, 1142273206, 1118019910, 242326090, 264346301, 1122181495, 998604640, 934368043, 1117967185, 480200517, 1216571248, 937934548, 1115348296, 693598672, 1175559958, 1201709230, 366310112, 726965875, 1152648820, 244648122, 708018538, 254994653, 928526623, 252603088, 410537751, 91764428, 1197469942, 285607957, 1175290948, 1026429673, 479234847, 775138927, 309221222, 1152480070, 196216507, 905928115, 1107223534, 1082279368, 1015688350, 233678134, 339780742, 962098699, 767854114, 402893568]"
466258806,1386815464,vodka,"[935029318, 519713628, 637945875, 648504020, 640413171, 644640498, 684196293, 610106907, 608513304, 367319933, 1135840933]"
466258806,1386814732,sticky,"[1020518272, 1169577052, 965132206, 285763732, 1091047471, 890745985, 729604123, 1152648820, 368537594, 775138927, 479234847, 304550083, 1189267102, 1173774838, 1191747766, 1026185437, 1150594213, 308140465, 540299742, 798943948, 393227676, 170798966, 191693048, 306466555, 586695621, 586696896, 586694373, 327807392, 1173819121, 179587647, 1173818476, 1173819316, 1175290216, 1175290948, 1175290150, 1175290648, 1175289946, 1175290294, 1175290570, 586693449, 1064620276, 1064621095, 1064621035, 1064621725, 975417202, 1064621641, 1052248927, 1064620738, 1168988770, 1064621482, 1168987384, 1023058027, 1168988797, 1168988764, 1168989214, 1168989337, 1168986670, 1168988857, 1061486290, 813745072, 206482200, 1028263180, 1057728421, 1144573375, 1151035177, 1082090842, 1151578891, 907611619, 723936043, 537258747, 693792229, 711402790, 687496468, 687496906, 726965875, 603636444, 706743538, 581500104, 586693239, 642558684, 563703438, 614788152, 755616769, 760419946, 764191675, 740096656, 716113987, 483376425, 483371622, 756221662, 920001646, 920003752, 905928115, 676727466, 410997231, 689814901, 366310112, 635210229, 687495670, 661628567, 666328004, 723315721, 544917918, 638138520, 683483135, 700261861, 1201709230, 486609432, 720567499, 1208541046, 1109157970, 1131075853, 1034222584, 1120650568, 937934548, 1072614073, 693598672, 895397965, 653639993, 1145309323, 1175559958, 1079930995, 1151545036, 662897576, 957412786, 622389855, 673892852, 836678848, 1107652306, 593083563, 919876618, 363695279, 331564981, 1109163976, 1044071974, 547295343, 1032039724, 1065423178, 915084136, 1145101594, 224914368, 759762697, 341047816, 221962122, 1130034670, 842574895, 1191920374, 1020659854, 1113802960, 583931649, 1142273206, 1113660994, 252944841, 1118019910, 855251017, 855250867, 855250894, 855250990, 855251026, 855250351, 855250297, 855250933, 1157194048, 445592505, 335129223, 445592547, 855251083, 586692870, 328259792, 574858791, 690770410, 1057095049, 396615804, 999006520, 1118019550, 242326090, 1039982857, 948227014, 345088275, 656629430, 540823470, 138636484, 931713781, 1164267898, 1203038473, 1115348296, 1079809057, 1041756934, 937544638, 1097852596, 714911140, 1075402993, 836460724, 480200517, 1204944961, 196216507, 1117967185, 1076200309, 1175300107, 1143878623, 474482319, 264346301, 537256863, 337499852, 295926514, 373131704, 307438688, 570302118, 317423145, 349190763, 277257015, 283120906, 664139753, 244648122, 513098694, 279161853, 559728015, 747385105, 690896623, 309221222, 1213747528, 1152480070, 1160693446, 915637189, 591133374, 254994653, 290889406, 1152128752, 566299827, 1220810704, 410537751, 928526623, 252603088, 1107223534, 134315109, 1201241770, 1011563983, 307779306, 1141933870, 859376545, 931232587, 1192173856, 922971406, 322158475, 679809245, 523556847, 1216352101, 756819334, 1225877551, 1214364940, 1229681074, 1134572425, 877107568, 1228688464, 312797091, 1163320396, 1222640095, 1197910351, 543819150, 543819222, 673125230, 392633736, 1139650564, 1223654386, 1117967728, 1222107826, 1134009010, 1115323483, 841775797, 560415300, 39036419, 1236028369, 1082279368, 1015688350, 233678134, 339780742, 962098699, 1129492588, 402893568]"
466258806,1386812599,happy,"[709522273, 1144479973, 138076427, 792439975, 256022570, 339401334, 511498698, 898256977, 346800273, 1115372338, 294685643, 328303475, 836321083, 288867791, 70709284, 213950877, 303826009, 118386315, 1064621035, 884535085, 664050338, 604385322, 275265900, 538599960, 283095278, 208499070, 417744240, 481942059, 716100457, 1208542369, 1032059326, 297280530, 324600951, 150209934, 1045490383, 809385400, 394966377, 1197311686, 1121830531, 651623474, 89650238, 699774220, 1200880744, 261251415, 1228688464, 273853144, 583596147, 268115260, 1118019868, 1227810613, 675950153, 255792085, 791041852, 1223127313]"
466258806,1386705958,m<3,"[996978505, 1196200657, 1144479973, 1179071485, 1197738520, 648504020, 792439975, 256022570, 511498698, 763329763, 322158449, 628955115, 261587226, 346800273, 294685643, 53834846, 328303475, 289067161, 583436769, 1039130914, 118386315, 1164818377, 346730594, 408827373, 7666033, 1064621914, 221513190, 1126018162, 578081685, 911076952, 311176178, 275265900, 461860878, 417744240, 716100457, 920005765, 920012881, 1208542369, 328259925, 586697037, 651623474, 830279092, 881444380, 190196386, 1134445672, 871669597, 320112968, 1114989322, 1127443795, 1143575389, 829676131, 933410908, 435199818, 855250813, 1052668531, 1095000841, 1124876770, 394966377, 1075402993, 855250297, 1004770852, 1152855082, 998604640, 4974548, 1049260303, 382905785, 319581872, 708018538, 89650238, 308686961, 343768126, 284875109, 416430747, 1128082432, 1118019868, 65660780, 27631202, 1005546349, 255792085, 1191746938]"
466258806,1386701764,vibe,"[138076427, 1144291486, 792439975, 256022570, 511498698, 763329763, 898256977, 322158449, 709931779, 1136770459, 291270561, 715251067, 497347761, 1179203389, 261587226, 779347072, 498821406, 1154264266, 260804119, 341183682, 253876746, 346800273, 568327059, 1115372338, 4521808, 1173774838, 1026185437, 308140465, 400227354, 393227676, 328303475, 289067161, 306466555, 70709284, 586695621, 586696896, 583436769, 586694052, 1039130914, 179587647, 256158716, 346730594, 408827373, 1064621035, 897285076, 1168987384, 813745072, 394966377, 716298520, 705980536, 586693998, 699678499, 647826636, 884535085, 94310373, 162974509, 681173324, 20752725, 664050338, 332103288, 213310393, 604385322, 249874276, 221513190, 325461628, 1114928752, 1126018162, 164860344, 578081685, 311176178, 275265900, 538599960, 461860878, 358570325, 830141173, 283095278, 91322801, 208499070, 417744240, 481942059, 716100457, 716097262, 742695751, 659282531, 513442275, 763974916, 483376425, 483370944, 920005765, 920001646, 919978051, 920092153, 920022169, 920002921, 920012881, 676727466, 366310112, 129394144, 1131075853, 1068489553, 868740070, 693598672, 1145309323, 651623474, 662897576, 957412786, 190196386, 1134445672, 1151545036, 581160096, 814203688, 434757984, 1114989322, 1127443795, 1143575389, 759762697, 221962122, 280226224, 371049272, 229483884, 933410908, 668365295, 1032059326, 583596147, 297280530, 1042120219, 543819180, 324600951, 150209934, 783898198, 742886821, 1153928692, 284873458, 1145828110, 715939600, 809385400, 855250894, 855251056, 855250921, 855250297, 855250966, 1158461797, 1100318950, 647171277, 1118019889, 1140689494, 259953270, 501876756, 560204118, 617872299, 1124876770, 470970690, 682360316, 1216571248, 1197311686, 931713781, 756377275, 1173166750, 515311185, 144000857, 1080088339, 274107129, 861252163, 934368043, 1013304457, 169210568, 981632449, 1118944381, 1049260303, 1133262538, 1020455824, 998604640, 1067384860, 1122181495, 1207468375, 337499852, 4974548, 244648111, 328259792, 432255654, 382905785, 319581872, 356411930, 353171663, 708018538, 713930164, 220647722, 432652590, 1223442511, 1223720533, 1208126617, 1220810704, 1121830531, 96362249, 1152752929, 89650238, 1011563983, 308686961, 1200880744, 1220139349, 343768126, 261251415, 1192173856, 322158475, 523556847, 1216352101, 258954123, 543819150, 1207433260, 1055984296, 273853144, 1098550636, 975542488, 284875109, 416430747, 1128082432, 513432270, 268115260, 515347683, 1210484437, 1118019868, 1227810613, 675950153, 1226920336, 1134009010, 791041852, 560415300, 543819153]"
466258806,1386690160,runaway,"[1057728421, 522791895, 402661911, 610106907, 608513304, 1135840933, 935029318, 890745985, 763329763, 294656176, 956298751, 716097289, 709522273, 328895710, 775138927, 479234847, 216772566, 545964390, 1179203389, 253876746, 1026429673, 170798966, 191693048, 365787719, 96362249, 1173819121, 213950877, 380639234, 179587647, 539771355, 425539497, 1173819283, 1175290216, 1175290948, 1064620738, 1168987381, 1061486290, 94310373, 613866123, 586488615, 164860344, 204450644, 661628567, 868740070, 622389855, 285763732, 547295343, 224325507, 758346349, 666509483, 224914368, 341047816, 675910619, 229483884, 668365295, 1191920374, 760419946, 1142273206, 218825504, 1118019910, 1153928692, 855250867, 715056265, 768817558, 1052668531, 242326090, 285607957, 560204118, 617872299, 1122181495, 708018538, 220647722, 1197469942, 432652485, 91764428, 1223442511, 410537751, 252603088, 1152752929, 1004480833, 134315109, 261251415, 1212403990, 1226920336, 1222107826, 1083979594, 841775797, 1236028369, 339780742, 402893568]"
466258806,1386686287,night,"[1072308286, 1049807776, 256022570, 445592544, 445592583, 84336245, 947724139, 730490737, 53834846, 1173263086, 992826706, 1176395014, 256158716, 984294769, 1164818377, 118386315, 7666033, 1168986136, 1168986541, 284873458, 715939600, 855251056, 805856467, 586692870, 445445400, 445592547, 1057095049, 768817558, 1140689494, 695367988, 707702098, 501876756, 402661911, 1092913060, 1133165764, 1081550023, 1179071485, 1197738520, 519713628, 637945875, 640413171, 763329763, 380639234, 1173819283, 162974509, 332103288, 613866123, 271318200, 249874276, 325461628, 586488615, 342393204, 40032550, 578081685, 894298315, 233761949, 911076952, 174977010, 1013659273, 144189921, 228674151, 540424386, 1134574684, 204450644, 289749212, 1175290744, 129394144, 1114989322, 371049272, 312042623, 419622028, 324820338, 1130164303, 876641977, 836715469, 917687051, 872241679, 1003645054, 783898198, 489593226, 256788400, 1018420672, 313439212, 333243878, 1100318950, 250781107, 318368285, 927399457, 812545483, 218514536, 144000857, 483579582, 713930164, 432652590, 1223442511, 1208126617, 1049260303, 931232587, 543819201, 1055984296, 273853144, 284875109, 460710552, 1210484437, 1028926159, 543819153, 1118019868]"
466258806,1333962730,☔️,"[716097289, 583931649, 328259925, 445592544, 745079605, 308140441, 830279092, 452857488, 312853485, 333243878, 855251017, 766434043, 1168988764, 1049807776, 792439975, 285763732, 320112968, 1091047471, 890745985, 445592583, 775138927, 304550083, 308140465, 586695621, 586696896, 586694373, 586696101, 586696359, 583436769, 586694052, 1039130914, 539771355, 1175290216, 1175290948, 1175290150, 1175290648, 1175289946, 1175290294, 1175290570, 1175289976, 586693449, 1170962914, 1208542369, 1175290744, 720567499, 1208541046, 1109157970, 1131075853, 1068489553, 1034222584, 937934548, 1072614073, 1134445672, 868740070, 693598672, 895397965, 653639993, 1145309323, 662897576, 622389855, 881444380, 673892852, 190196386, 836678848, 871669597, 547295343, 855250813, 855250867, 855250894, 855251056, 855250990, 855250921, 855251026, 855250351, 855250297, 855250966, 855250933, 586697037, 445592505, 335129223, 445592547, 805856467, 445445400, 855251083, 586692870, 647171277, 328259792, 574858791, 690770410, 1057095049, 937544638, 1097852596, 714911140, 1075402993, 1004770852, 515311185, 1013304457, 1175300107, 1076200309, 244648111, 307438688, 570302118, 317423145, 349190763, 277257015, 283120906, 664139753, 513098694, 244648122, 279161853, 559728015, 690896623, 290889406, 307779306, 931232587, 922971406, 756819334, 673125230, 460710552, 460710603, 1139650564]"
103800683,754784781,romance,"[523142262, 172833383, 267583596, 523182024, 245982950, 562396143, 563708844, 563708562, 563708466, 563708211, 563706846, 563706279, 563706087, 563705832, 563695782, 563695764, 563695749, 563695713, 563694927, 563694795, 563694729, 563694387, 500783616, 102878471, 213316830, 319109440, 368771990, 545854641, 548658702, 550290123, 520482936, 520476297, 506262732, 532899834, 488766426, 119356266, 322393976, 199831349, 200920505, 200919793, 200920913, 200919558, 199833469, 200919197, 199830507, 199832578, 34117862, 484231962, 255068823, 44660034, 284626263, 154905685, 146836069]"
103800683,754784772,sha3by old,"[178018274, 454097082, 328296854, 515986815, 279979698, 290003925]"
103800683,754784763,mahragan,"[94592260, 502728159, 329855791, 487421925, 552668109, 404342367, 462031299, 447723336, 477495963, 348626623, 484231962, 482401254, 300040685, 287741656, 482121051, 301801722, 269887498, 299695080, 271882467, 339308529, 567385044, 800427094, 744858484, 613664796]"
103800683,754784736,tarp,"[283202357, 67321137, 94168344, 275495790, 256303384, 294954746, 287181523, 280145848, 256972615, 309418292, 287032790, 194060407, 255416012, 286888891, 272776094, 282587165, 254784322, 259708554, 135263256, 127047046, 59941779, 90439175, 100930521, 60599691, 80821488, 80819200, 81752737, 82922833, 219037426, 104651106, 85745722, 96736807, 200358777, 57122515, 80372255, 86436502, 84832101, 79922150, 70672508, 156905872, 97405263, 238678497, 60652750, 279386873]"
103800683,754784727,pand,"[87822328, 387335321, 411452004, 247929290, 309017879, 440779623, 337146679]"
103800683,753373626,Islamic,"[114427502, 245982927, 64972683, 179125532, 133201562, 114422900, 232341945, 245982929, 73756453, 245982937, 46631430, 199185800, 299893040, 245982933, 245982950, 245982932, 58420729, 168562231, 115082011, 89056173, 305704542, 120399189, 51969901, 215932160, 227142069, 86499410, 154757905, 102065396, 31684637]"
675740891,1393959985,🥷🏽,"[962098699, 619723680, 1211351884, 1150466920]"
675740891,836302856,🔴💯,"[364632815, 656381969, 593601912, 331564981, 665884724, 624758298, 562129737, 568198284, 575395488, 636750441, 1243467283]"
339442526,1244516992,peep,"[523943454, 261904653, 272080462, 259332774, 268545483, 220722918, 284653251, 974808619, 921252667, 916286734, 299453844, 787904455, 884679901, 885990964, 877388119, 893169319, 328895710, 259566063, 657458177, 918112930, 367397336, 413588520, 173968014]"
339442526,1237926418,party bitch,"[976228765, 979523863, 392340537, 757873315, 313794911, 924978763, 725181169, 306703031, 467799684, 91990553, 516280089, 249051296, 534284268, 231546582, 643014339, 650141555, 479491500, 143790966, 270175278, 795586123, 431202309]"
339442526,1231458727,Car vibes,"[912407095, 787904455, 884679901, 885990964, 877388119, 893169319, 284652579, 328895710, 436209081, 207063627, 918112930, 662005157, 855250990, 523943055, 409707414, 855251083, 499505559, 462068406, 571220199, 313534272, 628515405, 392944170, 476271492, 227259709, 736307407, 455622441, 233719633]"
578035461,790213830,Intense music for studying,"[600964365, 294536821, 342419243, 90993892, 422369226, 227218689, 219074813, 451283226, 53036813, 89121986, 256260675, 398000355, 601429080, 203323380, 308210165, 347204514, 575016498, 211215336, 371765858, 211208068, 50344605, 332869140, 319583871, 207571717, 272023464, 264408393, 622384506, 622264878, 622524420, 622263783, 576492336, 518495130, 267882794, 627646449, 627771417, 462235707, 196787247, 450732780, 636393621, 578612136, 537910335, 493807815, 468104862, 399204654, 380091971, 297289841, 503959677, 552638784, 503959641, 114729181, 529361742, 442675671, 340568813, 539018871, 389169309, 646569276, 646552566, 633699849, 637112130, 637110504, 586182168, 406888611, 208005449, 208005465, 208005469, 259381478, 358891538, 383637494, 218557964, 439274589, 453484992, 659042324, 658892021, 659063456, 658972172, 637336941, 602485251, 546012972, 617106696, 574451304, 598327944, 646219815, 649945406, 640501185, 575435787, 619128195, 634070151, 414303975, 574424748, 569317740, 626404530, 636093423, 612214899, 614894016, 627677562, 628686972, 632682438, 658575668, 632922504, 626058867, 609359232, 609313119, 661982111, 661988822, 450286479, 561226407, 666922769, 666483020, 667520129, 670025540, 34999450, 46579080, 313083311, 654823652, 316250631, 655050197, 531550125, 426017379, 317982203, 570535992, 678507291, 598036131, 257899695, 474687276, 499204983, 507616230, 642170775, 386466890, 634276941, 634577166, 527021604, 605705808, 585794376, 646826679, 608285376, 630241149, 634509489, 582601275, 689884051, 689261962, 216400325, 209215332, 236825212, 341497784, 211792582, 142737114, 510687012, 693870115, 693688918, 693642331, 324822443, 372550481, 677654361, 436162836, 338662301, 331721198, 634081359, 206004083, 178007153, 663043523, 693737056, 327151901, 686563777, 653055992, 669831032, 255024158, 666975761, 618360837, 471710844, 65462299, 670720088, 659032397, 658561250, 656739569, 646576521, 639664101, 620558241, 614691753, 270518513, 550023711, 208319538, 601943670, 602948697, 450299046, 113254944, 135190906, 643783389, 526560855, 2043817, 46579083, 332500584, 56535710, 17285491, 641819847, 632659404, 24806568, 222583921, 217569494, 706699057, 707004166, 707171131, 674159549, 681042926, 395513319, 26754688, 611888205, 475579581, 599093082, 622963101, 146262128, 605457432, 605006934, 606649989, 468947226, 595464633, 693149689, 596360253, 316022340, 336210003, 244867184, 388834326, 323890229, 480076473, 226295612, 233180893, 241992235, 473279937, 591864462, 647611338, 576741024, 609621186, 596659455, 604257927, 638944125, 523802292, 584694768, 392051757, 682251890, 710508559, 710611048, 710195353, 38715272, 689119774, 691389538, 429202233, 450821562, 237741890, 586087509, 343190783, 239345772, 695597527, 371270915, 662852720, 635554002, 146737481, 398468190, 691174495, 694634941, 690130135, 706677742, 665700860, 721928239, 363963143, 168707713, 460883640, 336478586, 333894441, 307968458, 383640770, 358878764, 476485020, 333929127, 319360843, 500286408, 596657703, 754195654, 708125008, 218794751, 572079249, 847247068, 265155702, 265586057, 848847142, 870411082, 581525745, 879125866, 816575956, 616549527, 883394662, 884536096, 883322815, 256920023, 545077161, 195052863, 836934055, 306607528, 891370474, 344149586, 402970854, 843763669, 686318587, 797987914, 877470544, 7040074, 66745694, 155167598, 891335248, 513027993, 787493437, 176758078, 573926277, 765589003, 70390841, 864745477, 612572280, 745559170, 321480272, 408833493, 187054635, 737732815, 524462028, 567278208, 623566749, 644047785, 658956779, 729557983, 678147531, 692083558, 537403728, 318111752, 695916873, 765068698, 557537403, 606811404, 95272620, 99616095, 315616959, 136953185, 214269414, 475232349, 185352050, 119837129, 315611399, 917289172, 780077905, 587188194, 889805020, 846966016, 205682769, 146281979, 84118776, 917092321, 97395946, 656502170, 751329400, 894977947, 924049048, 828709192, 895275808, 907193467, 523519995, 324991049, 621967188, 676472714, 883186093, 919007773, 924057835, 924054484, 725753254, 733360351, 788002315, 788004799, 727741510, 817425835, 886538680, 870261592, 893807017, 586430472, 897649396, 757595704, 385012874, 867633994, 817426186, 898593136, 486495918, 477610962, 369900452, 773748067, 667599260, 432392340, 867245542, 645341082, 658085384, 655175102, 511527108, 775731040, 699393169, 95306719, 393364974, 231244539, 779043586, 821235001, 909129022, 863947492, 857044537, 680631350, 339981984, 551801490, 567093579, 748400833, 475987896, 482366100, 537145044, 302674853, 903272113, 600921534, 705201751, 388206194, 584689833, 495033666, 361802639, 672181403, 494999370, 495194616, 755969575, 494999616, 713774245, 690845293, 690687718, 311343621, 292312291, 267874010, 278797829, 82888814, 47393551, 712245100, 734419549, 236481386, 306395941, 942889432, 184920577, 656120717, 891614911]"
974113828,1410206938,Related tracks: We Fight Like Men - Heavy Weapons Guy,"[218263122, 63097154, 568321164, 1134923500, 586418703, 139968176, 58186622, 229129268, 163710884, 1004945125]"
974113828,1393586824,remixxxed,"[371274749, 303217392, 492377337, 320997044, 469371834, 779747197, 458857545, 214282900, 458851809, 516564426, 471229215, 479771520, 461396616, 258195690, 610776525, 557574708, 386082020, 338396663, 199718551, 498884853, 293672839, 477045204, 1004945125]"
974113828,1393586431,Related tracks: Deadmau5 Essential Mix Radio 1 19-07-2008,"[380904, 371274749, 303217392, 492377337, 320997044, 469371834, 779747197, 458857545, 214282900, 458851809, 516564426, 471229215, 479771520, 461396616, 258195690, 610776525, 557574708, 386082020, 338396663, 199718551, 498884853, 293672839, 477045204, 1004945125]"
974113828,1393586218,Related tracks: Raise Your Weapon (Wax Motif Remix),"[175164931, 371274749, 303217392, 492377337, 320997044, 469371834, 779747197, 458857545, 214282900, 458851809, 516564426, 471229215, 479771520, 461396616, 258195690, 610776525, 557574708, 386082020, 338396663, 199718551, 498884853, 293672839, 477045204, 1004945125]"
974113828,1393586068,Related tracks: deadmau5 - Maths (Cobra Effect Remix),"[177503864, 212088639, 289260689, 228395590, 54097937, 713233480, 371274749, 303217392, 492377337, 320997044, 469371834, 779747197, 458857545, 214282900, 458851809, 516564426, 471229215, 479771520, 461396616, 258195690, 610776525, 557574708, 386082020, 338396663, 199718551, 498884853, 293672839, 477045204, 1004945125]"
974113828,1393583509,Related tracks: Deadmau5 - Raise Your Weapon (Noisia Remix),"[15784497, 371274749, 303217392, 492377337, 320997044, 469371834, 779747197, 458857545, 214282900, 458851809, 516564426, 471229215, 479771520, 461396616, 258195690, 610776525, 557574708, 386082020, 338396663, 199718551, 498884853, 293672839, 477045204, 1004945125]"
974113828,1393583326,Related tracks: Deadmau5 - Strobe (Shemce Remix),"[206246209, 296273702, 60188629, 118399190, 71727281, 218271837, 188340767, 103068257, 89994645, 171347077, 241619108, 222395490, 162672287, 197270541, 140491878, 371274749, 303217392, 492377337, 320997044, 469371834, 779747197, 458857545, 214282900, 458851809, 516564426, 471229215, 479771520, 461396616, 258195690, 610776525, 557574708, 386082020, 338396663, 199718551, 498884853, 293672839, 477045204, 1004945125]"
974113828,1393583191,Related tracks: Deadmau5 - Raise Your Weapon (Glitch Matrix Remix),"[148864857, 471496806, 371274749, 303217392, 492377337, 320997044, 469371834, 779747197, 458857545, 214282900, 458851809, 516564426, 471229215, 479771520, 461396616, 258195690, 610776525, 557574708, 386082020, 338396663, 199718551, 498884853, 293672839, 477045204]"
974113828,1393583080,Related tracks: Deadmau5 - Strobe (Kayoh Remix),"[327019443, 371274749, 303217392, 492377337, 320997044, 469371834, 779747197, 458857545, 214282900, 458851809, 516564426, 471229215, 479771520, 461396616, 258195690, 610776525, 557574708, 386082020, 338396663, 199718551, 498884853, 293672839, 477045204]"
974113828,1393583050,Related tracks: Deadmau5 - Strobe (Kayoh Remix),"[327019443, 477045204]"
974113828,1393582930,Related tracks: deadmau5 & Kiesza - Bridged By A Lightwave (Radio Edit),"[927993313, 371274749, 303217392, 492377337, 320997044, 469371834, 779747197, 458857545, 214282900, 458851809, 516564426, 471229215, 479771520, 461396616, 258195690, 610776525, 557574708, 386082020, 338396663, 199718551, 498884853, 293672839, 477045204]"
974113828,1393582834,Related tracks: deadmau5 & Lights - When The Summer Dies,"[1088740411, 371274749, 303217392, 492377337, 320997044, 469371834, 779747197, 458857545, 214282900, 458851809, 516564426, 471229215, 479771520, 461396616, 258195690, 610776525, 557574708, 386082020, 338396663, 199718551, 498884853, 293672839, 477045204]"
974113828,1393582756,Related tracks: Strobe (Special Features Remix) - Deadmau5,"[27028531, 371274749, 303217392, 492377337, 320997044, 469371834, 779747197, 458857545, 214282900, 458851809, 516564426, 471229215, 479771520, 461396616, 258195690, 610776525, 557574708, 386082020, 338396663, 199718551, 498884853, 293672839, 477045204]"
974113828,1393582624,Related tracks: deadmau5 - Raise Your Weapon (Hex Cougar Remix),"[299942162, 371274749, 303217392, 492377337, 320997044, 469371834, 779747197, 458857545, 214282900, 458851809, 516564426, 471229215, 479771520, 461396616, 258195690, 610776525, 557574708, 386082020, 338396663, 199718551, 498884853, 293672839, 477045204]"
974113828,1393582501,Related tracks: Deadmau5 - Raise Your Weapon (KLOUD Remix),"[583798332, 371274749, 303217392, 492377337, 320997044, 469371834, 779747197, 458857545, 214282900, 458851809, 516564426, 471229215, 479771520, 461396616, 258195690, 610776525, 557574708, 386082020, 338396663, 199718551, 498884853, 293672839, 477045204]"
974113828,1393582120,remixxxed,"[371274749, 583798332, 10066657, 299942162, 597005583, 1056694432, 927993313, 1009834807, 970613206, 567234042, 303217392, 492377337, 320997044, 469371834, 779747197, 458857545, 214282900, 458851809, 516564426, 471229215, 479771520, 461396616, 258195690, 610776525, 557574708, 386082020, 338396663, 199718551, 498884853, 293672839, 477045204]"
155932885,447593946,Salina           Veterans,"[318727281, 342297227, 299183494, 270617515, 343991133]"
155932885,422389745,Bunny,"[318727281, 361521197, 202631934, 222226762, 212635237, 393269511]"
1145636881,1506238306,Hardcore,"[200742126, 1283098171, 181357572, 1323378418, 1130920957, 1250256787, 1323685693, 1060615954, 1191931714, 141516583, 906975031, 1261385476, 361707353, 1290035335, 1121961019, 252383771, 212947188, 594511017, 244943072, 1283881873, 1081402498, 807662491, 1239981871, 1286245846, 1293409402, 238983833, 1250628586, 1233701350, 1247427064, 1236919231, 1236024982, 1191317812, 1261476850, 1236803626, 1254979411, 1253696230, 1255825843, 1260459322, 1195339702, 979991305, 1235117527, 1256097202, 1264336150, 520509633, 672712385, 1290587068, 1258529719, 1317299674, 1210097341, 1274600272, 691221256, 277062362, 282926956, 108871783, 248359385, 2439138, 193781466]"
